  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.9828473050819579e-17, 1,              4683.1290636276954, -4.7228429796034595e-08, 0,              -1.040442609280574e-21, 0,              0,              0,              0,              -1.2796801199499635e-18, 200,            0,              200,            0,              -3.1992002998750553e-17, 1.3444250510490219e-17, 0,              0,              0,              0.99975009371095891, 0.019995001874219157, 0.0099975009371095786, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.9828568709535789e-17, 7,              4683.220464083397, -4.7083594655422537e-08, -9.5658716147845619e-23, -1.037429151142227e-21, 3.7802048274624052e-26, 0.0037340067552386986, 0.0037340067552386986, 0.0037340067552386986, -1.2795987906610528e-18, 199.99997718132727, 0,              199.99997718132727, 0,              -3.1992026167907321e-17, 1.3444093640381681e-17, 1,              1,              0,              0.99975081774710339, 0.01999373338523127, 0.0099273670907394085, 0.99975110348780172, 0.019995482639239209, 0.0098949618318649266, 2.0285582291086825e-15, 2.0285582291086825e-15
  -1.9828948406415618e-17, 13,             4683.5770744365145, -4.6504279324520104e-08, -3.796968798347795e-22, -1.0256133428353413e-21, 9.4500704980461351e-25, 0.018667712789380481, 0.018667712789380481, 0.018667712789380481, -1.2792825710860477e-18, 199.999429533962, 0,              199.999429533962, 0,              -3.199211701343082e-17, 1.3443475846437032e-17, 2,              2,              0,              0.99975365666971272, 0.019988847188011746, 0.0096468344587979007, 0.99975501985307036, 0.01999754273282521, 0.0094848079644557198, 8.1142329164347301e-15, 1.0142791145543413e-14
  -1.9830420188600962e-17, 19,             4684.8592416374977, -4.4187078163450395e-08, -1.4717821853464761e-21, -9.8215873791997965e-22, 1.6666632135138262e-23, 0.078363717358188104, 0.078363717358188104, 0.078363717358188104, -1.2781632762833608e-18, 199.98993721789543, 0,              199.98993721789543, 0,              -3.1992451098101436e-17, 1.3441159677889622e-17, 3,              3,              0,              0.99976409681566936, 0.019972306076748363, 0.0085247680219513369, 0.9997687214302069, 0.020007975220716984, 0.0078442539106330332, 3.245693166573892e-14, 4.2599722811282335e-14
  -1.9835554440637423e-17, 25,             4687.6548580111121, -3.4897297734839784e-08, -5.1342520364560739e-21, -8.6926515558308113e-22, 2.7279121964463776e-22, 0.31641915275384619, 0.31641915275384619, 0.31641915275384619, -1.2760141618888643e-18, 199.83520301232849, 0,              199.83520301232849, 0,              -3.1993318887398699e-17, 1.3434375082586079e-17, 4,              4,              0,              0.9997912152312094, 0.019954163209455658, 0.0040388093685581926, 0.99979211557537417, 0.020084748143332588, 0.0012843356274127333, 1.2982772666295568e-13, 1.7242744947423801e-13
  -1.9843757018926385e-17, 31,             4671.2763107207338, 3.9631172676280351e-09, -8.2025782889634145e-21, -1.3843759620617446e-21, 4.3618761324216815e-21, 1.2536231552465347, 1.2536231552465347, 1.2536231552465347, -1.3039042079062449e-18, 197.36414522186888, 0,              197.36414522186888, 0,              -3.1989356049536376e-17, 1.3446525738345878e-17, 5,              5,              0,              0.99966737654801119, 0.0206455972290529, -0.013786554666764796, 0.99938643602194566, 0.020949588486599394, -0.024834863768391131, 5.1931090665182273e-13, 6.9173835612606074e-13
  -1.962650535752458e-17, 37,             4432.4748039244741, 2.3525712977163438e-07, 2.1725166140180063e-19, -1.6247248578907414e-20, 6.3523224889706248e-20, 4.5818535556980731, 4.5818535556980731, 4.5818535556980731, -1.7918557039888458e-18, 162.87593006750683, 0,              162.87593006750683, 0,              -3.1873866757031054e-17, 1.3991941127184522e-17, 6,              6,              0,              0.99605833615721995, 0.034379230084177016, -0.077109022585358775, 0.99091227289237704, 0.032499544808164083, -0.12043084389217372, 2.0295967159819819e-12, 2.7213350721080427e-12
  -1.8717305792633975e-17, 43,             3716.2310423049003, 5.6185493567016662e-07, 9.0919956489059258e-19, -4.5311723854619548e-20, 1.889670048689418e-19, 8.9965908717436189, 8.9965908717436189, 8.9965908717436189, -2.124605532250345e-18, 101.10774489860403, 0,              101.10774489860403, 0,              -3.1641394557134045e-17, 1.4905039015736092e-17, 7,              7,              0,              0.98879357991043926, 0.06566650551785784, -0.12490222491693431, 0.97342178439329441, 0.058088165834155714, -0.20342013964478617, 2.2387720019355834e-12, 4.960107074043626e-12
  -1.7327422416171685e-17, 49,             3086.7035210502036, 6.2792403901829317e-07, 1.3898833764622936e-18, -7.462456557650266e-20, 3.451344779029127e-19, 12.50814967399066, 12.50814967399066, 12.50814967399066, -1.620872740373206e-18, 47.835374296306178, 0,              47.835374296306178, 0,              -3.1397303642110989e-17, 1.54202440539861e-17, 8,              8,              0,              0.98116573881596847, 0.10588873586084607, -0.14618453402965928, 0.95383878028220359, 0.092880468299975885, -0.25933749149842206, 2.2229462598642045e-12, 7.1830533339078309e-12
  -1.6142464516024339e-17, 55,             2788.1372214427524, 4.0906616076912809e-07, 1.1849579001473519e-18, -1.0135385007380077e-19, 5.0349898196356223e-19, 14.454271410703827, 14.454271410703827, 14.454271410703827, -8.1575294129229885e-19, 17.162355219377954, 0,              17.162355219377954, 0,              -3.1164197650980434e-17, 1.5435340944358633e-17, 9,              9,              0,              0.973881176593138, 0.14853602019961148, -0.14808928284183187, 0.93464215744203505, 0.13362387261971878, -0.29558535686898341, 2.2279515871332812e-12, 9.4110049210411126e-12
