  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.9828421698073161e-17, 1,              4682.9938221845578, -4.7222864228581749e-08, 0,              -9.8908986286515104e-22, 0,              0,              0,              0,              -1.2796801199499635e-18, 200,            0,              200,            0,              -3.1992002998750553e-17, 1.3444250510490219e-17, 0,              0,              0,              0.99975009371095891, 0.019995001874219157, 0.0099975009371095786, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.9828517348256302e-17, 7,              4683.0851994096865, -4.7078023956954223e-08, -9.5650183087236167e-23, -9.8622504676215991e-22, 3.7804231512302914e-26, 0.0037341145847963548, 0.0037341145847963548, 0.0037341145847963548, -1.2795986363936508e-18, 199.99997718000924, 0,              199.99997718000924, 0,              -3.1992026168652807e-17, 1.3444093644032686e-17, 1,              1,              0,              0.99975081777040065, 0.019993730974934603, 0.0099273695977361107, 0.99975110351932461, 0.01999548028334178, 0.0098949634033325667, 2.0286168123895512e-15, 2.0286168123895512e-15
  -1.9828897010816137e-17, 13,             4683.4417153220656, -4.6498688485329654e-08, -3.7966255982666932e-22, -9.7499205835860142e-22, 9.4506160912654423e-25, 0.018668251745304263, 0.018668251745304263, 0.018668251745304263, -1.279281809779786e-18, 199.99942950101229, 0,              199.99942950101229, 0,              -3.1992117017159518e-17, 1.3443475863119919e-17, 2,              2,              0,              0.99975365678623551, 0.019988835295860593, 0.0096468469926909318, 0.99975502000831762, 0.019997531188847981, 0.0094848158269065889, 8.1144672495582048e-15, 1.0143084061947756e-14
  -1.9830368652800619e-17, 19,             4684.7234804793261, -4.4181412505810816e-08, -1.4716419844937312e-21, -9.3368074888995015e-22, 1.6667592864304102e-23, 0.078365977150611874, 0.078365977150611874, 0.078365977150611874, -1.2781602474236229e-18, 199.98993663669009, 0,              199.98993663669009, 0,              -3.199245111378706e-17, 1.3441159721566089e-17, 3,              3,              0,              0.99976409730584526, 0.019972258806476548, 0.0085248206534311397, 0.99976872204270861, 0.02000793069268687, 0.0078442870253295841, 3.2457868998232819e-14, 4.2600953060180572e-14
  -1.9835502301537448e-17, 25,             4687.5171017010689, -3.4891399780339435e-08, -5.1336487368250348e-21, -8.2635322155191216e-22, 2.7280680334871726e-22, 0.31642819905590797, 0.31642819905590797, 0.31642819905590797, -1.2760046365343255e-18, 199.83519349768054, 0,              199.83519349768054, 0,              -3.1993318951559049e-17, 1.3434374832974131e-17, 4,              4,              0,              0.99979121723621966, 0.019954015203113074, 0.0040390227067415574, 0.99979211742970719, 0.020084631964187787, 0.0012844715801656273, 1.2983147599293128e-13, 1.7243242905311184e-13
  -1.9843701777708809e-17, 31,             4671.168873083473, 3.9704488897263185e-09, -8.1994761713602285e-21, -1.3160123450256369e-21, 4.3621055546309767e-21, 1.2536547419467441, 1.2536547419467441, 1.2536547419467441, -1.303909385073527e-18, 197.36399398428273, 0,              197.36399398428273, 0,              -3.1989356336451953e-17, 1.3446517850607065e-17, 5,              5,              0,              0.99966738551412215, 0.02064569502317257, -0.013785663160384804, 0.99938643477147937, 0.020950146225953391, -0.024834260796016423, 5.193259039717251e-13, 6.9175833302483689e-13
  -1.9626433168958645e-17, 37,             4432.3995501086983, 2.3530729154212467e-07, 2.1726860875016499e-19, -1.5442288995691041e-20, 6.3512113564715355e-20, 4.5814342975178191, 4.5814342975178191, 4.5814342975178191, -1.7922909739292732e-18, 162.88022696326627, 0,              162.88022696326627, 0,              -3.1873891963038889e-17, 1.3991679943440494e-17, 6,              6,              0,              0.99605912384496476, 0.034386674171273876, -0.077096337469186454, 0.99091390719438799, 0.032514248953831544, -0.12041517699504956, 2.0294019120191372e-12, 2.7211602450439738e-12
  -1.8717059242930061e-17, 43,             3716.3880256296675, 5.6207127238745199e-07, 9.0937392602859374e-19, -4.3066295635381845e-20, 1.8890873365802237e-19, 8.9950887232450292, 8.9950887232450292, 8.9950887232450292, -2.1255979002826856e-18, 101.12008831485726, 0,              101.12008831485726, 0,              -3.1641472333660803e-17, 1.4904168552990787e-17, 7,              7,              0,              0.98879601042689935, 0.065689157803152431, -0.12487383729723885, 0.97342751679771078, 0.058133666550267221, -0.20338479637034299, 2.2385029778242223e-12, 4.9596632228681958e-12
  -1.732663333577518e-17, 49,             3087.0964599597519, 6.2826577007996934e-07, 1.390425907154863e-18, -7.0928307480249636e-20, 3.4498923288940276e-19, 12.505316050927238, 12.505316050927238, 12.505316050927238, -1.6218889210567719e-18, 47.847165250199502, 0,              47.847165250199502, 0,              -3.1397421861447047e-17, 1.5418616521319488e-17, 8,              8,              0,              0.98116943317021965, 0.10592901066968184, -0.14613662881437015, 0.95384837236719955, 0.092964562139821072, -0.2592806635554048, 2.2227713251341371e-12, 7.1824345480023325e-12
  -1.6141023427188604e-17, 55,             2788.59205617522, 4.0934138222644343e-07, 1.1856099085865789e-18, -9.6332575381559237e-20, 5.0322183397221307e-19, 14.449841614784992, 14.449841614784992, 14.449841614784992, -8.1635865406450877e-19, 17.169001856580572, 0,              17.169001856580572, 0,              -3.1164372426919284e-17, 1.5432818395204532e-17, 9,              9,              0,              0.97388663834122735, 0.14858876568726045, -0.14801218006382758, 0.93465595102645782, 0.13374630409849897, -0.29549798269042826, 2.2278283683034104e-12, 9.4102629163057425e-12
