  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.9828412506531e-17, 1,              4682.9696156039872, -4.7221868105871047e-08, 0,              -9.7989832070519193e-22, 0,              0,              0,              0,              -1.2796801199499635e-18, 200,            0,              200,            0,              -3.1992002998750553e-17, 1.3444250510490219e-17, 0,              0,              0,              0.99975009371095891, 0.019995001874219157, 0.0099975009371095786, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.9828508155186875e-17, 7,              4683.0609886710608, -4.7077026915841133e-08, -9.5648655814784754e-23, -9.7706011080016225e-22, 3.7804622305364649e-26, 0.0037341338856383501, 0.0037341338856383501, 0.0037341338856383501, -1.2795986087806458e-18, 199.99997717977334, 0,              199.99997717977334, 0,              -3.1992026168786248e-17, 1.3444093644686196e-17, 1,              1,              0,              0.99975081777456953, 0.019993730543504923, 0.0099273700464753666, 0.99975110352496721, 0.019995479861649231, 0.0098949636846177389, 2.0286272984444157e-15, 2.0286272984444157e-15
  -1.9828887811604008e-17, 13,             4683.417487679415, -4.6497687839223125e-08, -3.7965641712817853e-22, -9.6593144439271652e-22, 9.4507137508296505e-25, 0.018668348215171077, 0.018668348215171077, 0.018668348215171077, -1.2792816735101173e-18, 199.99942949511438, 0,              199.99942949511438, 0,              -3.1992117017826938e-17, 1.3443475866106066e-17, 2,              2,              0,              0.99975365680709138, 0.019988833167230418, 0.0096468492361907864, 0.99975502003610606, 0.019997529122539486, 0.0094848172342464603, 8.1145091937776627e-15, 1.0143136492222079e-14
  -1.9830359428494886e-17, 19,             4684.6991808743151, -4.4180398467974378e-08, -1.4716168908887903e-21, -9.2500377597015842e-22, 1.6667764831946523e-23, 0.078366381639820348, 0.078366381639820348, 0.078366381639820348, -1.2781597052728998e-18, 199.98993653265606, 0,              199.98993653265606, 0,              -3.1992451116594709e-17, 1.3441159729383863e-17, 3,              3,              0,              0.99976409739358418, 0.01997225034533473, 0.0085248300741656794, 0.99976872215234303, 0.020007922722400977, 0.0078442929526788014, 3.2458036775110651e-14, 4.260117326733273e-14
  -1.9835492969250727e-17, 25,             4687.4924449779664, -3.4890344164462929e-08, -5.1335407558325608e-21, -8.1867257311110069e-22, 2.7280959278168306e-22, 0.31642981828762412, 0.31642981828762412, 0.31642981828762412, -1.2760029315205873e-18, 199.83519179458682, 0,              199.83519179458682, 0,              -3.1993318963043483e-17, 1.3434374788293676e-17, 4,              4,              0,              0.99979121759510869, 0.019953988710360134, 0.0040390608928067215, 0.99979211776162435, 0.020084611168490224, 0.0012844959147574528, 1.298321471004426e-13, 1.7243332036777535e-13
  -1.9843691890187557e-17, 31,             4671.1496431754522, 3.9717611076068843e-09, -8.1989209368324979e-21, -1.3037764439058041e-21, 4.3621466197692871e-21, 1.2536603956648389, 1.2536603956648389, 1.2536603956648389, -1.3039103112918808e-18, 197.36396691321596, 0,              197.36396691321596, 0,              -3.1989356387809682e-17, 1.3446516438738143e-17, 5,              5,              0,              0.9996673871190529, 0.0206457125204564, -0.013785503587291659, 0.99938643454771747, 0.020950246053338326, -0.024834152866055156, 5.1932858840177041e-13, 6.9176190876954576e-13
  -1.9626420252339561e-17, 37,             4432.3860783906239, 2.353162650953375e-07, 2.1727163784799e-19, -1.5298244033275701e-20, 6.3510124789697508e-20, 4.5813592511667736, 4.5813592511667736, 4.5813592511667736, -1.7923688573644973e-18, 162.88099610324085, 0,              162.88099610324085, 0,              -3.1873896474692831e-17, 1.3991633198961345e-17, 6,              6,              0,              0.99605926483415064, 0.034388006048991823, -0.077094066891272101, 0.9909141997231995, 0.032516880115552878, -0.12041237252621456, 2.0293670417090687e-12, 2.7211289504786144e-12
  -1.8717015148074277e-17, 43,             3716.4161164764255, 5.6210997675879283e-07, 9.094051042652866e-19, -4.2664488583941518e-20, 1.8889830565404071e-19, 8.9948198832574597, 8.9948198832574597, 8.9948198832574597, -2.1257754762665965e-18, 101.12229763315338, 0,              101.12229763315338, 0,              -3.1641486255843985e-17, 1.4904012766966207e-17, 7,              7,              0,              0.98879644549512502, 0.065693210289113874, -0.12486875583985023, 0.97342854285510849, 0.058141807942493219, -0.20337846914151755, 2.2384548300643434e-12, 4.9595837805429578e-12
  -1.732649218618902e-17, 49,             3087.1667482408534, 6.2832691756730328e-07, 1.3905229618852557e-18, -7.0266862447877427e-20, 3.4496324279153973e-19, 12.504808958685533, 12.504808958685533, 12.504808958685533, -1.622070776168348e-18, 47.849275817887083, 0,              47.849275817887083, 0,              -3.1397443028215636e-17, 1.5418325237851303e-17, 8,              8,              0,              0.98117009463173877, 0.10593621510215624, -0.1461280529389396, 0.95385008948823913, 0.092979608670378952, -0.25927048851801715, 2.2227400159338205e-12, 7.1823237964767779e-12
  -1.6140765618216184e-17, 55,             2788.6733747451203, 4.0939063382676314e-07, 1.1857265679728306e-18, -9.5434029474283225e-20, 5.0317224619976179e-19, 14.44904895396858, 14.44904895396858, 14.44904895396858, -8.1646706041493985e-19, 17.170191746175554, 0,              17.170191746175554, 0,              -3.1164403728575912e-17, 1.5432366954049192e-17, 9,              9,              0,              0.97388761651799671, 0.14859819864067583, -0.14799837678748076, 0.93465842068839589, 0.13376820915101287, -0.29548233677087538, 2.2278063093235088e-12, 9.4101301058002862e-12
  -1.5513041340722014e-17, 61,             2839.7225600002475, 1.6668868254207123e-07, 6.2772427749417803e-19, -1.1939283526034114e-19, 6.4163794888997019e-19, 15.25908095792248, 15.25908095792248, 15.25908095792248, -2.8200093985454161e-19, 4.6515642198131317, 0,              4.6515642198131317, 0,              -3.0930216615014768e-17, 1.5176931100517667e-17, 10,             10,             0,              0.96656926921921105, 0.18945303029286004, -0.13882937750845761, 0.91561331274907087, 0.17852742778870245, -0.31986567975634189, 2.2369084072932089e-12, 1.1647038513093495e-11
  -1.5302865261233725e-17, 67,             3046.0410086355018, 3.8335954358060175e-08, 2.1017607948828559e-19, -1.4265264103478833e-19, 7.4686863555242126e-19, 15.68069981531354, 15.68069981531354, 15.68069981531354, -6.7335501098181887e-20, 0.92855988704699854, 0,              0.92855988704699854, 0,              -3.0688714888636749e-17, 1.4848969133983572e-17, 11,             11,             0,              0.9590223402698973, 0.22661267610967545, -0.12380307853436925, 0.89575995095277405, 0.22695636476836031, -0.33696655192664843, 2.2730812111951595e-12, 1.3920119724288655e-11
  -1.5271464845483936e-17, 73,             3184.8881778180375, -1.2243856931163258e-09, 3.1400415749789949e-20, -1.634435863466362e-19, 8.0996958371907718e-19, 16.123235127486605, 16.123235127486605, 16.123235127486605, -1.1885132353255432e-20, 0.14412665054547039, 0,              0.14412665054547039, 0,              -3.0458317676888796e-17, 1.4552211966385674e-17, 12,             12,             0,              0.95182242740277478, 0.2576972299249109, -0.10592689640767652, 0.87541103898559092, 0.27685805643635358, -0.34746760257519899, 2.2341731686826094e-12, 1.6154292892971262e-11
  -1.5283346549345597e-17, 85,             3271.1617574725637, -8.6240654723799424e-09, -1.1881703861660949e-20, -1.7932092700172512e-19, 8.3675834694104407e-19, 16.35639229209966, 16.35639229209966, 16.35639229209966, -1.9407004010146367e-21, 0.021633437028605533, 0,              0.021633437028605533, 0,              -3.0270275949268174e-17, 1.4331432680384273e-17, 13,             13,             0,              0.94594612341463025, 0.28033866024855497, -0.088239625489527934, 0.85649800230148865, 0.3226165547649994, -0.35154117414978064, 1.9940193472745595e-12, 1.8148312240245822e-11
  -1.5300377004452904e-17, 91,             3326.8174017740444, -9.398282185364321e-09, -1.7030455107308116e-20, -1.9127023294358883e-19, 8.4480691832437037e-19, 16.101454057547532, 16.35639229209966, 16.35639229209966, -2.8980085475365601e-22, 0.0030516175523075152, 0,              0.0030516175523075152, 0,              -3.0118665252963956e-17, 1.4165041363985027e-17, 14,             14,             0,              0.94120828915512367, 0.29676971494031912, -0.07076784358268523, 0.83829052998180809, 0.36549635393218632, -0.35090173544337183, 1.8517292024933257e-12, 2.0000041442739146e-11
  -1.5317328066369099e-17, 97,             3351.1433963926056, -9.1778573327556925e-09, -1.6951061916192467e-20, -2.001192131918762e-19, 8.4605767334528516e-19, 15.328769528461825, 16.35639229209966, 16.35639229209966, -3.6380272782124606e-23, 0.0003685670012217261, 0,              0.0003685670012217261, 0,              -2.9996197243015064e-17, 1.4032967096765338e-17, 15,             15,             0,              0.93738116384422121, 0.30846047548284278, -0.052905103429806262, 0.81974782968907467, 0.40764302929214524, -0.34626137161288983, 1.8229061473984194e-12, 2.1822947590137565e-11
  -1.5334186380833643e-17, 103,            3387.4706904119575, -9.0560737809226844e-09, -1.6858314464541744e-20, -2.0597717190166794e-19, 8.4843563102220911e-19, 14.257225898070248, 16.35639229209966, 16.35639229209966, -3.5908678201127206e-24, 3.5544562658873504e-05, 0,              3.5544562658873504e-05, 0,              -2.9901910069675428e-17, 1.3925268820589065e-17, 16,             16,             0,              0.93443468967735688, 0.31570122399721989, -0.034380033165455209, 0.80033584450842843, 0.45010080311016148, -0.33752366070155143, 1.8539756581313382e-12, 2.3676923248268904e-11
  -1.5351091860127396e-17, 109,            3333.34019397461, -9.2346797511413563e-09, -1.6905479293755402e-20, -2.0855984307319601e-19, 8.5678934356503204e-19, 13.148413542759078, 16.35639229209966, 16.35639229209966, -2.8843272148990104e-25, 2.8322952632825073e-06, 0,              2.8322952632825073e-06, 0,              -2.9839173266813694e-17, 1.3839852194627182e-17, 17,             17,             0,              0.93247416458792809, 0.31824092153842487, -0.015812505766900076, 0.78060641852847035, 0.49173305283472396, -0.32473579433983618, 1.854162258746903e-12, 2.5531085507015808e-11
  -1.5368792358129781e-17, 115,            3157.9434455096361, -9.7197720546127492e-09, -1.7700498002394554e-20, -2.0781627306337983e-19, 8.736480501419886e-19, 12.495872345455519, 16.35639229209966, 16.35639229209966, -1.8339256768134223e-26, 1.8130683070012217e-07, 0,              1.8130683070012217e-07, 0,              -2.9806926279168301e-17, 1.3772302162299167e-17, 18,             18,             0,              0.93146644622400943, 0.31609497104502027, 0.0026586235294575522, 0.76074807350834284, 0.53238864661407881, -0.30779034588658255, 1.8728008846170998e-12, 2.7403886391632908e-11
  -1.5388283541751485e-17, 121,            2925.6730899318959, -1.05115004531482e-08, -1.9491183621700544e-20, -2.0363024403357331e-19, 8.9938999580670689e-19, 12.124268482389578, 16.35639229209966, 16.35639229209966, -8.5871262926874894e-28, 8.6825303084422912e-09, 0,              8.6825303084422912e-09, 0,              -2.9803501924300253e-17, 1.3719458631634348e-17, 19,             19,             0,              0.93135943513438291, 0.30906623658492915, 0.021078234083266062, 0.74081665356093418, 0.5721772269778308, -0.28632071249007379, 1.9317120776645091e-12, 2.9335598469297415e-11
  -1.5409682246380115e-17, 127,            2648.9330740614942, -1.157619718796174e-08, -2.1398704628619897e-20, -1.962403789228487e-19, 9.3065686119658376e-19, 11.81512568229757, 16.35639229209966, 16.35639229209966, -3.1618580407501556e-29, 3.3234728141918817e-10, 0,              3.3234728141918817e-10, 0,              -2.9825721239266601e-17, 1.368162251064437e-17, 20,             20,             0,              0.93205378872708078, 0.29730366185489043, 0.038617409566979254, 0.72181666105984399, 0.60924809823197446, -0.26108016856340144, 1.9415679568125882e-12, 3.1277166426110001e-11
  -1.5433404335161466e-17, 133,            2577.6839008799211, -1.2860811285770931e-08, -2.3722088781360561e-20, -1.8620467983146277e-19, 9.6347000794199306e-19, 11.272160968605929, 16.35639229209966, 16.35639229209966, -9.2390195916886411e-31, 1.0270594978454294e-11, 0,              1.0270594978454294e-11, 0,              -2.986715335945934e-17, 1.3656483696188266e-17, 21,             21,             0,              0.93334854248310362, 0.28111259653987619, 0.054897675551537503, 0.7042394961744386, 0.64273825739285229, -0.23264308419096177, 1.9442669692634774e-12, 3.3221433395373478e-11
  -1.546178994580256e-17, 139,            2883.2634631086771, -1.4406913914150553e-08, -2.8385610641087333e-20, -1.7344770260131603e-19, 9.963691173529122e-19, 11.433849424954634, 16.35639229209966, 16.35639229209966, -1.6251613543949749e-32, 1.9587009272284883e-13, 0,              1.9587009272284883e-13, 0,              -2.9923843009977479e-17, 1.363913164942334e-17, 22,             22,             0,              0.9351200940617963, 0.25928558882495817, 0.070614895338242945, 0.68744615655324459, 0.67385886409547457, -0.19927563755565034, 2.0840280422912458e-12, 3.5305461437664722e-11
