Time,mx,my,mz
0.0,0.0,0.0,1.0
6.522349221459378e-12,1.1028097955433008e-06,3.159344319424489e-07,0.9999999999992528
9.999999999999996e-12,1.5884875212485625e-06,7.069950437361466e-07,0.9999999999983952
9.999999999999996e-12,1.5884875212485625e-06,7.069950437361466e-07,0.9999999999983952
1.3189363968550268e-11,1.8658128074550229e-06,8.291799973640476e-07,0.999999999997976
1.6446918297081823e-11,2.110552330500997e-06,1.0210843587556695e-06,0.9999999999971844
1.8993632428289244e-11,2.264101905137559e-06,1.2092762535110537e-06,0.9999999999966686
2e-11,2.3140374624599714e-06,1.2908734386423455e-06,0.9999999999963995
2e-11,2.3140374624599714e-06,1.2908734386423455e-06,0.9999999999963995
2.3166109414326948e-11,2.178788094513049e-06,1.3286334426315387e-06,0.9999999999966668
2.6402142768557876e-11,2.0360856843924905e-06,1.326874183665053e-06,0.9999999999970046
2.8928879354954913e-11,1.928511680155212e-06,1.298030430448767e-06,0.9999999999971948
2.9999999999999993e-11,1.885257336908117e-06,1.2790201405316707e-06,0.9999999999972714
2.9999999999999993e-11,1.885257336908117e-06,1.2790201405316707e-06,0.9999999999972714
3.3258542059818964e-11,1.4149329657657072e-06,1.1475665123807954e-06,0.9999999999982042
3.658860256571287e-11,9.83844106443169e-07,8.90255601669803e-07,0.9999999999990116
3.912003811727407e-11,7.090593813418987e-07,6.244689989515044e-07,0.9999999999994096
3.999999999999999e-11,6.267019716407311e-07,5.203594514294527e-07,0.9999999999995732
3.999999999999999e-11,6.267019716407311e-07,5.203594514294527e-07,0.9999999999995732
4.31360685045605e-11,9.446950884717824e-08,2.693557868812915e-07,0.9999999999998922
4.6341361129319616e-11,-3.726461034755693e-07,-1.1391291292031105e-07,0.999999999999862
4.88884444987777e-11,-6.680588387587654e-07,-4.917704731736864e-07,0.9999999999995776
5e-11,-7.724070980687386e-07,-6.723773115706791e-07,0.99999999999935
5e-11,-7.724070980687386e-07,-6.723773115706791e-07,0.99999999999935
5.298134105353425e-11,-1.1113882325864741e-06,-9.00077547062923e-07,0.9999999999988456
5.6034280564900525e-11,-1.398298747940102e-06,-1.2059471455523694e-06,0.9999999999981328
5.911488537618056e-11,-1.6091784574124844e-06,-1.570309859989015e-06,0.9999999999972864
6e-11,-1.6532924704685375e-06,-1.6822517212636636e-06,0.9999999999970208
6e-11,-1.6532924704685375e-06,-1.6822517212636636e-06,0.9999999999970208
6.259397934166679e-11,-1.681579540370224e-06,-1.746617139579432e-06,0.9999999999968194
6.525610748607322e-11,-1.6991229926226062e-06,-1.8152416144252086e-06,0.9999999999966316
6.791808523049094e-11,-1.7042434046027582e-06,-1.8843048923549545e-06,0.9999999999964728
7e-11,-1.6992707701499911e-06,-1.9371607100905896e-06,0.9999999999963584
7e-11,-1.6992707701499911e-06,-1.9371607100905896e-06,0.9999999999963584
7.260752281304469e-11,-1.472858535119609e-06,-1.8088674181438668e-06,0.9999999999969552
7.528973673502988e-11,-1.272754927807081e-06,-1.6313552184617578e-06,0.9999999999975177
7.798400732449329e-11,-1.1140333411906474e-06,-1.4162554182014322e-06,0.9999999999980452
8e-11,-1.0270245555733376e-06,-1.2379500702362015e-06,0.9999999999983864
8e-11,-1.0270245555733376e-06,-1.2379500702362015e-06,0.9999999999983864
8.254700002613643e-11,-6.832040360842283e-07,-9.680113699873962e-07,0.999999999998982
8.516518050536455e-11,-3.9106812609022436e-07,-6.267766540380563e-07,0.9999999999994648
8.781480565734969e-11,-1.7115976688953693e-07,-2.3200776767234005e-07,0.9999999999997186
9.000000000000001e-11,-5.3659036243860967e-08,1.1776889108575804e-07,0.9999999999997424
9.000000000000001e-11,-5.3659036243860967e-08,1.1776889108575804e-07,0.9999999999997424
9.268534239503895e-11,2.627440890037625e-07,4.2009051829480354e-07,0.9999999999996474
9.537262126118756e-11,5.124721162250586e-07,7.792569965431648e-07,0.999999999999288
9.806731805221771e-11,6.842952451794976e-07,1.1792219983361417e-06,0.9999999999987756
1.0000000000000002e-10,7.546379563285913e-07,1.480112186932467e-06,0.9999999999983014
1.0000000000000002e-10,7.546379563285913e-07,1.480112186932467e-06,0.9999999999983014
1.0231399328405459e-10,8.809229963892297e-07,1.6164996055086438e-06,0.9999999999979604
1.047020752850518e-10,9.857169653281905e-07,1.7773379398086926e-06,0.9999999999975616
1.0708664450574452e-10,1.0604476899346449e-06,1.952846750161052e-06,0.9999999999971276
1.0900203206457058e-10,1.0967313124981726e-06,2.1004758988191826e-06,0.9999999999967706
1.1000000000000002e-10,1.1068435563599623e-06,2.178515427151697e-06,0.9999999999965844
1.1000000000000002e-10,1.1068435563599623e-06,2.178515427151697e-06,0.9999999999965844
1.1212816156193521e-10,1.0578817282851406e-06,2.1202205472774843e-06,0.9999999999967426
1.1431914696840371e-10,1.019303147275782e-06,2.052991981848907e-06,0.9999999999969128
1.1652027695197844e-10,9.933728310804701e-07,1.980715817972557e-06,0.9999999999970864
1.1870669326942895e-10,9.805907744056172e-07,1.906886179381657e-06,0.9999999999972452
1.2000000000000005e-10,9.790437550253732e-07,1.8633131518790292e-06,0.9999999999973364
1.2000000000000005e-10,9.790437550253732e-07,1.8633131518790292e-06,0.9999999999973364
1.220743728075816e-10,8.160502882433978e-07,1.6464055104392799e-06,0.9999999999978858
1.2421144236190583e-10,6.867209113571592e-07,1.4003609289996949e-06,0.9999999999983924
1.2635764175102775e-10,5.995992062249695e-07,1.137892058196578e-06,0.9999999999987867
1.2850768966857822e-10,5.573285837185309e-07,8.676791532865532e-07,0.9999999999991122
1.3000000000000002e-10,5.548659736938898e-07,6.802302136363655e-07,0.9999999999992808
1.3000000000000002e-10,5.548659736938898e-07,6.802302136363655e-07,0.9999999999992808
1.3195074826765552e-10,3.727418714992113e-07,4.2105962339418716e-07,0.9999999999995292
1.3395859829487877e-10,2.275360516168779e-07,1.3076205446439706e-07,0.9999999999996616
1.359714573719617e-10,1.2855901370352815e-07,-1.7654011319839344e-07,0.9999999999996778
1.3798967845928437e-10,7.852502720270241e-08,-4.928120757556418e-07,0.9999999999995802
1.4e-10,7.870996599022846e-08,-8.076072998265773e-07,0.9999999999993472
1.4e-10,7.870996599022846e-08,-8.076072998265773e-07,0.9999999999993472
1.4180299950449727e-10,-4.699957077490223e-08,-9.82336277907163e-07,0.9999999999991762
1.437261571818158e-10,-1.5380931448856087e-07,-1.184944115801792e-06,0.9999999999989287
1.4565796557574017e-10,-2.301295126094295e-07,-1.4006031067211537e-06,0.999999999998614
1.4758824679966808e-10,-2.73437951066542e-07,-1.6230811353130232e-06,0.9999999999982444
1.491567580815102e-10,-2.835547300360456e-07,-1.8053064240820816e-06,0.9999999999979192
1.5e-10,-2.7959828084126624e-07,-1.9026954506598808e-06,0.9999999999977331
1.5e-10,-2.7959828084126624e-07,-1.9026954506598808e-06,0.9999999999977331
