Time,mx,my,mz
0.0,0.0,0.0,1.0
6.964890345215668e-12,1.2330827972785841e-06,1.442100139442189e-07,0.9999999999991248
9.999999999999996e-12,1.7669080529300102e-06,2.8785998102048477e-07,0.9999999999982918
9.999999999999996e-12,1.7669080529300102e-06,2.8785998102048477e-07,0.9999999999982918
1.3654255086430346e-11,2.298768417429012e-06,1.4112603510024287e-07,0.9999999999972508
1.7345667227514835e-11,2.8569420205207127e-06,5.611832999972354e-08,0.9999999999959428
2e-11,3.267602214378478e-06,3.4455582096922724e-08,0.9999999999945668
2e-11,3.267602214378478e-06,3.4455582096922724e-08,0.9999999999945668
2.348252020681688e-11,3.519405311600167e-06,-1.839323567880617e-07,0.9999999999936768
2.7006786272775636e-11,3.7997188720018953e-06,-3.7500420013414027e-07,0.9999999999925746
3e-11,4.055954822543269e-06,-5.122684240346199e-07,0.9999999999914287
3e-11,4.055954822543269e-06,-5.122684240346199e-07,0.9999999999914287
3.3162807713506626e-11,3.997194526892735e-06,-6.515576984111082e-07,0.9999999999915242
3.637362498131172e-11,3.950970505135073e-06,-7.98898797799968e-07,0.999999999991528
3.8905373696495933e-11,3.924630830009773e-06,-9.183254567530115e-07,0.999999999991468
4e-11,3.916097238055346e-06,-9.706264829264976e-07,0.999999999991426
4e-11,3.916097238055346e-06,-9.706264829264976e-07,0.999999999991426
4.316888141076491e-11,3.6097069204088607e-06,-9.395226591147156e-07,0.9999999999925332
4.638538579716558e-11,3.293880462289452e-06,-9.421096599719444e-07,0.9999999999935512
4.8915854091086526e-11,3.0441629620164004e-06,-9.680253490435085e-07,0.9999999999942664
5e-11,2.9372764176535775e-06,-9.854548345439298e-07,0.9999999999945518
5e-11,2.9372764176535775e-06,-9.854548345439298e-07,0.9999999999945518
5.315006740959288e-11,2.5036472727999417e-06,-7.408277507599533e-07,0.9999999999958898
5.6350069040758755e-11,2.0368795315873414e-06,-5.424537702279552e-07,0.9999999999970288
5.888229930790714e-11,1.6517610051455773e-06,-4.220783615541881e-07,0.99999999999775
6e-11,1.4780125117040701e-06,-3.793406367107749e-07,0.9999999999980372
6e-11,1.4780125117040701e-06,-3.793406367107749e-07,0.9999999999980372
6.304262045295733e-11,1.080744946705513e-06,2.2126410712952e-08,0.9999999999985876
6.613911461386228e-11,6.36718781247328e-07,3.8399379474420774e-07,0.9999999999988683
6.922634105635264e-11,1.5806119819665326e-07,6.953775001107469e-07,0.9999999999988564
7e-11,3.297415482669214e-08,7.654317217908937e-07,0.999999999998803
7e-11,3.297415482669214e-08,7.654317217908937e-07,0.999999999998803
7.281162465274845e-11,-1.9817889963763038e-07,1.1838646951651735e-06,0.9999999999983472
7.568023228275306e-11,-4.710762341534378e-07,1.583398737214828e-06,0.9999999999976716
7.854983461550452e-11,-7.7950515640156e-07,1.952847041183394e-06,0.9999999999967978
8e-11,-9.481334703563486e-07,2.1272941364441767e-06,0.999999999996278
8e-11,-9.481334703563486e-07,2.1272941364441767e-06,0.999999999996278
8.259352507059507e-11,-9.866495010359408e-07,2.4318498323400364e-06,0.9999999999955176
8.523520394435528e-11,-1.049496609517764e-06,2.735514813082344e-06,0.9999999999946418
8.78838695388111e-11,-1.1361388744040705e-06,3.0316387292756267e-06,0.999999999993664
9.000000000000001e-11,-1.2220576969700107e-06,3.261073250355305e-06,0.9999999999928176
9.000000000000001e-11,-1.2220576969700107e-06,3.261073250355305e-06,0.9999999999928176
9.242241475139885e-11,-1.1171373702534832e-06,3.3712054712659405e-06,0.9999999999925436
9.489391246381288e-11,-1.0167443306529186e-06,3.491834851614968e-06,0.9999999999922105
9.738812650694012e-11,-9.229536504669106e-07,3.621424999685289e-06,0.9999999999918164
9.929799176104065e-11,-8.566677931919057e-07,3.7255489322523178e-06,0.9999999999914752
1.0000000000000002e-10,-8.33572419926713e-07,3.7648118534784348e-06,0.99999999999134
1.0000000000000002e-10,-8.33572419926713e-07,3.7648118534784348e-06,0.99999999999134
1.0225335539758577e-10,-6.781223633462349e-07,3.6661166466649924e-06,0.9999999999918052
1.0455503185974822e-10,-5.108639818875966e-07,3.5794766091016625e-06,0.999999999992201
1.0686625132495305e-10,-3.3525945011711614e-07,3.507282642023565e-06,0.9999999999925172
1.0917553205673408e-10,-1.5315802876498856e-07,3.4502607948550028e-06,0.9999999999927488
1.1000000000000002e-10,-8.673235970080174e-08,3.4336010859799774e-06,0.9999999999928104
1.1000000000000002e-10,-8.673235970080174e-08,3.4336010859799774e-06,0.9999999999928104
1.1220641321169813e-10,2.9536714690830873e-08,3.168697882265865e-06,0.9999999999936804
1.1446626967883406e-10,1.6771834935594227e-07,2.910524037192992e-06,0.9999999999944471
1.167301653470844e-10,3.247083307872509e-07,2.6663487179416124e-06,0.9999999999950866
1.1899104007934627e-10,4.991112407872946e-07,2.437981890545441e-06,0.9999999999955956
1.2000000000000005e-10,5.823640130180515e-07,2.3413127477115294e-06,0.9999999999957858
1.2000000000000005e-10,5.823640130180515e-07,2.3413127477115294e-06,0.9999999999957858
1.2209548925863722e-10,5.859632837783202e-07,2.0103729686401397e-06,0.9999999999965052
1.2423655675689567e-10,6.108195418205021e-07,1.6775333322424778e-06,0.9999999999971074
1.2637777653851186e-10,6.5682559829838e-07,1.3513221619469902e-06,0.9999999999975756
1.2850612215281195e-10,7.231546215476158e-07,1.0349211140490726e-06,0.999999999997917
1.3000000000000002e-10,7.817380597329459e-07,8.181648241999643e-07,0.9999999999980804
1.3000000000000002e-10,7.817380597329459e-07,8.181648241999643e-07,0.9999999999980804
1.318956508047137e-10,6.632546153290349e-07,5.420039533387313e-07,0.9999999999983644
1.338928657547498e-10,5.539582493345621e-07,2.472528909424971e-07,0.9999999999985546
1.3589562914166085e-10,4.6063602644186057e-07,-5.123799822810875e-08,0.9999999999986408
1.3791966540375224e-10,3.830968399905877e-07,-3.5482906783032047e-07,0.9999999999986142
1.3946248731145886e-10,3.354102825975272e-07,-5.8688947500977e-07,0.9999999999985192
1.4e-10,3.2112534693564e-07,-6.677719352155794e-07,0.9999999999984756
1.4e-10,3.2112534693564e-07,-6.677719352155794e-07,0.9999999999984756
1.4190643833334846e-10,1.0726177816591119e-07,-8.39881574344709e-07,0.9999999999983892
1.440109518275671e-10,-1.2000600369040293e-07,-1.04202818767373e-06,0.9999999999981922
1.4613311262824e-10,-3.3903010806301677e-07,-1.25805588819088e-06,0.9999999999978868
1.482683309819215e-10,-5.483374729801372e-07,-1.4869349063557169e-06,0.999999999997472
1.5e-10,-7.094301449492807e-07,-1.6804333071299646e-06,0.9999999999970508
1.5e-10,-7.094301449492807e-07,-1.6804333071299646e-06,0.9999999999970508
1.5189254322530676e-10,-9.474176907944891e-07,-1.7072322731669409e-06,0.9999999999967972
1.539837937179019e-10,-1.2116093862391042e-06,-1.7524819360965542e-06,0.9999999999964198
1.5609350115082504e-10,-1.4784728785782e-06,-1.814652716903654e-06,0.9999999999959344
1.5821506190862563e-10,-1.7461677449800705e-06,-1.8937106882303826e-06,0.999999999995338
1.6e-10,-1.970120869505159e-06,-1.972868939752066e-06,0.9999999999947476
1.6e-10,-1.970120869505159e-06,-1.972868939752066e-06,0.9999999999947476
1.6194811759286773e-10,-2.154649095229469e-06,-1.8692533719905891e-06,0.9999999999945453
1.6410345892023388e-10,-2.3686012113224827e-06,-1.7686238709734963e-06,0.9999999999942164
1.6627080979780612e-10,-2.593274763177901e-06,-1.682762260720307e-06,0.9999999999937786
1.6845131433214186e-10,-2.8280077097299524e-06,-1.612331394071714e-06,0.9999999999932262
1.6999999999999998e-10,-2.999473326039224e-06,-1.5722278188481375e-06,0.9999999999927645
1.6999999999999998e-10,-2.999473326039224e-06,-1.5722278188481375e-06,0.9999999999927645
1.7206810183605695e-10,-3.0567034838467762e-06,-1.392685277772736e-06,0.9999999999928212
1.743558595975515e-10,-3.1347786452055626e-06,-1.2003946307359916e-06,0.9999999999927894
1.7664723365832436e-10,-3.2281492590762462e-06,-1.015453442419193e-06,0.9999999999926572
1.7893853535752074e-10,-3.336212485487238e-06,-8.391715519263077e-07,0.9999999999924216
1.7999999999999997e-10,-3.3910956684647547e-06,-7.607053946990794e-07,0.9999999999922786
1.7999999999999997e-10,-3.3910956684647547e-06,-7.607053946990794e-07,0.9999999999922786
1.821007026436979e-10,-3.2791742272214768e-06,-6.020871829341895e-07,0.99999999999272
1.8440970309113385e-10,-3.1678201986506862e-06,-4.2108902106174374e-07,0.9999999999931256
1.8671900495831776e-10,-3.069132123805143e-06,-2.3409376996245512e-07,0.9999999999934516
1.890141033328952e-10,-2.9839993838610676e-06,-4.338021942151596e-08,0.9999999999936936
1.9e-10,-2.9514684342583117e-06,3.9768730105271554e-08,0.9999999999937716
1.9e-10,-2.9514684342583117e-06,3.9768730105271554e-08,0.9999999999937716
1.9208349838423448e-10,-2.701441866578397e-06,9.283962636686247e-08,0.999999999994438
1.9438329804574757e-10,-2.4279231407708675e-06,1.6971264579815162e-07,0.999999999995092
1.9669321769402e-10,-2.156996468338526e-06,2.6571837720494546e-07,0.9999999999956574
1.9901230806540675e-10,-1.890027286999985e-06,3.803982131245296e-07,0.9999999999961284
2e-10,-1.7781446124257416e-06,4.3462298902632007e-07,0.9999999999963004
2e-10,-1.7781446124257416e-06,4.3462298902632007e-07,0.9999999999963004
2.0214415073776887e-10,-1.4579649625201998e-06,3.458158065071446e-07,0.9999999999968282
2.0451154873748693e-10,-1.0954278910724103e-06,2.736431912543707e-07,0.9999999999972896
2.0690512766007185e-10,-7.20963000042081e-07,2.284647231085981e-07,0.9999999999976272
2.09326730277194e-10,-3.3586079349677467e-07,2.1122539734464746e-07,0.9999999999978199
2.0999999999999995e-10,-2.279292381663341e-07,2.1150548515718637e-07,0.9999999999978464
2.0999999999999995e-10,-2.279292381663341e-07,2.1150548515718637e-07,0.9999999999978464
