  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -4.7152701811877464e-16, 1,              4822.9086521131658, -8.1841684221034832e-07, 0,              -1.618510684688429e-20, 0,              0,              0,              0,              -2.303424215908269e-17, 200,            0,              200,            0,              -5.7585605397750992e-16, 1.2737946312466487e-16, 0,              0,              0,              0.99975009371086054, 0.019995001874216586, 0.0099975009371082932, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -4.7152862770559228e-16, 7,              4822.9937772127259, -8.1587586226785754e-07, -1.6095867998829537e-21, -1.6138251762048534e-20, 2.2555087451512206e-25, 0.0036857159688725009, 0.0036857159688725009, 0.0036857159688725009, -2.3031998427894212e-17, 199.99997848484085, 0,              199.99997848484085, 0,              -5.7585647082716976e-16, 1.2737597957568283e-16, 1,              1,              0,              0.99975081740828176, 0.019993056341649183, 0.0099287797192514782, 0.99975112569799329, 0.019995504688926989, 0.0098926769101405198, 1.9697656922939145e-15, 1.9697656922939145e-15
  -4.7153501601026613e-16, 13,             4823.3258515686812, -8.0571490214214814e-07, -6.3883046737501878e-21, -1.5954268779916166e-20, 5.6385489732219811e-24, 0.018426428424701696, 0.018426428424701696, 0.018426428424701696, -2.3023237491270781e-17, 199.99946212171594, 0,              199.99946212171594, 0,              -5.7585810762931314e-16, 1.2736227774054873e-16, 2,              2,              0,              0.99975365907866776, 0.019985502960012565, 0.0096538986146451275, 0.99975512682404422, 0.019997658924666071, 0.0094733834056501091, 7.8790627691756579e-15, 9.848828461469572e-15
  -4.7155976912804104e-16, 19,             4824.5189520171734, -7.6511056642424692e-07, -2.4753117775073683e-20, -1.5273331755662666e-20, 9.9447289027240766e-23, 0.077353303747089569, 0.077353303747089569, 0.077353303747089569, -2.2991618407187653e-17, 199.99051203937088, 0,              199.99051203937088, 0,              -5.7586416535253059e-16, 1.2731118851614381e-16, 3,              3,              0,              0.9997641759592526, 0.019958948938181204, 0.0085544523746134103, 0.99976910217730464, 0.020008563104317822, 0.0077962700155707583, 3.1516251076702632e-14, 4.1365079538172207e-14
  -4.7164599605647202e-16, 25,             4827.1053009040425, -6.0282341628215377e-07, -8.6226928430916759e-20, -1.3429001459268654e-20, 1.6279131495436796e-21, 0.31238652376116044, 0.31238652376116044, 0.31238652376116044, -2.2919934326662056e-17, 199.8446133606773, 0,              199.8446133606773, 0,              -5.7588057072648754e-16, 1.2716631008498729e-16, 4,              4,              0,              0.99979265751126378, 0.019911246033256533, 0.0041590639481882078, 0.9997925471370408, 0.020088746891311751, 0.0010900003992747229, 1.2606500430681053e-13, 1.6743008384498273e-13
  -4.7178205645422699e-16, 31,             4806.6676052820667, 7.5703465794185336e-08, -1.360603977552335e-19, -2.0008839272424388e-20, 2.6047571592455369e-20, 1.2379443955958158, 1.2379443955958158, 1.2379443955958158, -2.3495322838507259e-17, 197.51377816669745, 0,              197.51377816669745, 0,              -5.7582201806176579e-16, 1.2752924571372601e-16, 5,              5,              0,              0.99969100357945473, 0.020651972443486308, -0.013311228502286459, 0.99937014984436412, 0.020991825233699933, -0.025622856739134153, 5.042600172272421e-13, 6.7169010107222479e-13
  -4.6764237917938035e-16, 37,             4592.6782018692265, 4.6456214879509026e-06, 4.1396772748469996e-18, -2.4431946791778805e-19, 3.9363181561618936e-19, 4.6076611962762337, 4.6076611962762337, 4.6076611962762337, -3.5540654697787282e-17, 163.67445815898634, 0,              163.67445815898634, 0,              -5.738092453726067e-16, 1.4155820854331517e-16, 6,              6,              0,              0.99619660654966602, 0.037698322762770874, -0.077114004325038565, 0.99019281920955249, 0.03353479770020866, -0.12612712102893553, 2.0170400689089684e-12, 2.6887301699811932e-12
  -4.4881328658004519e-16, 43,             3895.1378100631277, 1.1982957741392856e-05, 1.8829092599334726e-17, -7.2408469045322302e-19, 1.182843952532223e-18, 9.106955795004593, 9.106955795004593, 9.106955795004593, -4.5715852966380898e-17, 102.06216476397432, 0,              102.06216476397432, 0,              -5.6939868480850577e-16, 1.6584249193276246e-16, 7,              7,              0,              0.98853938334809932, 0.077764174875576353, -0.12648521139835883, 0.97069859465984332, 0.061873478686941215, -0.21515479916507699, 2.2370993360986868e-12, 4.92582950607988e-12
  -4.1852705391428187e-16, 49,             3297.3895645912312, 1.3948361298353524e-05, 3.0286232665763017e-17, -1.2837441018317549e-18, 2.159947599370643e-18, 12.730459457460729, 12.730459457460729, 12.730459457460729, -3.6375794230643716e-17, 48.538261993863507, 0,              48.538261993863507, 0,              -5.6407250227345656e-16, 1.8104503909227951e-16, 8,              8,              0,              0.9792925386691963, 0.13010853282570592, -0.15009577595059551, 0.9481589559450665, 0.10094018231907396, -0.27676080570672945, 2.2205080943162565e-12, 7.146337600396137e-12
  -3.9190325290624801e-16, 55,             3027.9623728226206, 9.327966401140792e-06, 2.6623801008034381e-17, -1.8897272756577566e-18, 3.1301558552439326e-18, 14.785311703598692, 14.785311703598692, 14.785311703598692, -1.8841537114231433e-17, 17.526686098890785, 0,              17.526686098890785, 0,              -5.5802935280298159e-16, 1.8372720843137887e-16, 9,              9,              0,              0.96880095972739699, 0.18663540700086903, -0.15515391578731999, 0.92518142527686953, 0.14735752595976656, -0.31819594785603378, 2.2243278697076343e-12, 9.3706654701037721e-12
  -3.8656856985106045e-16, 61,             3015.8198819828804, 7.6299514573327808e-06, 5.3346830551877186e-18, -2.0703848981512399e-18, 3.3807307167398209e-18, 15.123833190470174, 15.123833190470174, 15.123833190470174, -1.4585314304581144e-17, 12.500000000000005, 0,              12.500000000000005, 0,              -5.5615674967792184e-16, 1.8286314831285392e-16, 10,             10,             0,              0.96554991263528112, 0.20257380978584999, -0.15444048844782143, 0.91859895455497276, 0.16147236828207809, -0.32737370647966618, 6.2933452989622734e-13, 9.9999999999999994e-12
  -3.8656856985106045e-16, 62,             3015.8198819828804, 7.6299514573327825e-06, 0,              -2.0703848981512399e-18, 3.3807307167398209e-18, 15.123833190470174, 15.123833190470174, 15.123833190470174, -1.4585314304581144e-17, 12.500000000000005, 0,              12.500000000000005, 0,              -5.5615674967792184e-16, 1.8286314831285392e-16, 11,             0,              1,              0.96554991263528112, 0.20257380978584999, -0.15444048844782143, 0.91859895455497276, 0.16147236828207809, -0.32737370647966618, 0,              9.9999999999999994e-12
  -3.7568162503908798e-16, 68,             3186.2972254070892, 2.8817555068354928e-06, 1.0886944811972288e-17, -2.7133507041357451e-18, 4.1077438161483164e-18, 15.795147654727957, 15.795147654727957, 15.795147654727957, -4.9104868171170963e-18, 3.3389585059452478, 0,              3.3389585059452478, 0,              -5.4916764187891131e-16, 1.7700211054492786e-16, 12,             1,              1,              0.95341604492866472, 0.25532364984416861, -0.14791301798910697, 0.89542108469273118, 0.21232914828421612, -0.35283960099463807, 2.1495452846873549e-12, 1.2149545284687354e-11
  -3.7230852219008495e-16, 74,             3417.9252090204832, 5.2336022872974459e-07, 3.3731028490029808e-18, -3.4008767913554609e-18, 4.6036848791375815e-18, 16.224498411183934, 16.224498411183934, 16.224498411183934, -1.1292886421028796e-18, 0.6401437573312001, 0,              0.6401437573312001, 0,              -5.4102037698845446e-16, 1.6863833535269029e-16, 13,             2,              1,              0.93927148782717862, 0.30627035517461532, -0.13713986593018274, 0.86953704367012707, 0.26920901871775221, -0.37158079569237723, 2.2443669324460754e-12, 1.4393912217133429e-11
  -3.7207360693968353e-16, 80,             3592.101666915752, -1.473235448779655e-07, 2.3491525040131032e-19, -4.0504662373962292e-18, 4.8202842338296218e-18, 16.717542050958023, 16.717542050958023, 16.717542050958023, -1.9384855972234486e-19, 0.095795915742961424, 0,              0.095795915742961424, 0,              -5.3249689272998642e-16, 1.5984731635359185e-16, 14,             3,              1,              0.92447377210067117, 0.35131209488080256, -0.12431188738747416, 0.84205759700163607, 0.32817501058197074, -0.38264425300811161, 2.2101145772561819e-12, 1.6604026794389613e-11
  -3.725559379621498e-16, 86,             3703.1166613729702, -2.4938732093823749e-07, -4.8233102246577329e-19, -4.6321353066866436e-18, 4.8307606812605643e-18, 16.946160565825231, 16.946160565825231, 16.946160565825231, -2.4853095916868966e-20, 0.011048495678450619, 0,              0.011048495678450619, 0,              -5.2394625776208429e-16, 1.5121654752127745e-16, 15,             4,              1,              0.90962891972583948, 0.39053041447934372, -0.10998144760797322, 0.8127567627981841, 0.38861330226814589, -0.38606377414860538, 2.20013659333057e-12, 1.8804163387720182e-11
  -3.7285132101612334e-16, 92,             3733.4108653631865, -2.4168097563519813e-07, -2.9538305397387113e-19, -4.9117876909106001e-18, 4.7878885850711675e-18, 16.805250323417912, 16.946160565825231, 16.946160565825231, -7.1957852120177848e-21, 0.0030517578125000065, 0,              0.0030517578125000065, 0,              -5.1942172840140094e-16, 1.4670150227632906e-16, 16,             5,              1,              0.9017738340302085, 0.40936022539479261, -0.10165630167252537, 0.79606282009310692, 0.42174661077324138, -0.38470712744060609, 1.1958366122798176e-12, 1.9999999999999999e-11
  -3.7285132101612334e-16, 93,             3733.4108653631865, -2.416809756352013e-07, 0,              -4.9117876909106001e-18, 4.7878885850711675e-18, 16.805250323417912, 16.805250323417912, 16.946160565825231, -7.1957852120177848e-21, 0.0030517578125000065, 0,              0.0030517578125000065, 0,              -5.1942172840140094e-16, 1.4670150227632906e-16, 17,             0,              2,              0.9017738340302085, 0.40936022539479261, -0.10165630167252537, 0.79606282009310692, 0.42174661077324138, -0.38470712744060609, 0,              1.9999999999999999e-11
  -3.7329849823683153e-16, 99,             3805.1855626129577, -2.1038111518210023e-07, -4.4717722070834249e-19, -5.3090932580079161e-18, 4.7064028436964499e-18, 16.165588523518466, 16.805250323417912, 16.946160565825231, -7.7243463473706625e-22, 0.0003072514621285174, 0,              0.0003072514621285174, 0,              -5.1235150171961507e-16, 1.3965646633172972e-16, 18,             1,              2,              0.8894991349298883, 0.43646085284149189, -0.087240455106261341, 0.76746142867477152, 0.47628774790569234, -0.37751933230564116, 1.9727949367538558e-12, 2.1972794936753855e-11
  -3.7368428045954013e-16, 105,            3831.5266316496595, -1.7873430990889857e-07, -3.8578222270857472e-19, -5.6245746369412159e-18, 4.6717660333943168e-18, 15.192548477740072, 16.805250323417912, 16.946160565825231, -6.4611082933431198e-23, 2.4456149062339709e-05, 0,              2.4456149062339709e-05, 0,              -5.0594395504163398e-16, 1.3321254779672368e-16, 19,             2,              2,              0.87837492194728062, 0.45866591136536616, -0.072033748961356461, 0.73764903187169484, 0.53042492197658231, -0.36395421988323273, 1.9872235385606024e-12, 2.3960018475314457e-11
  -3.7400790355816916e-16, 111,            3740.4164797026524, -1.5395835392557846e-07, -3.2362309862867796e-19, -5.8511441083793415e-18, 4.7187967530140969e-18, 14.285431397908567, 16.805250323417912, 16.946160565825231, -4.5002178849392581e-24, 1.6432781555683249e-06, 0,              1.6432781555683249e-06, 0,              -5.0055342321207554e-16, 1.2767787150948951e-16, 20,             3,              2,              0.86901635974318536, 0.47544466200014657, -0.056618194919760383, 0.70802409634297614, 0.58196447408301089, -0.34433424274558733, 1.9527428861348043e-12, 2.5912761361449262e-11
  -3.7428805531483475e-16, 117,            3572.97753173193, -1.3703805318095588e-07, -2.8015175666574756e-19, -5.9961309037058696e-18, 4.8449037874944082e-18, 13.667037261587911, 16.805250323417912, 16.946160565825231, -2.5795860970680205e-25, 9.1934995031003567e-08, 0,              9.1934995031003567e-08, 0,              -4.9625488552325946e-16, 1.2311805758259477e-16, 21,             4,              2,              0.861553620700102, 0.48713203102661978, -0.04107896298955907, 0.67920482996206155, 0.63038572524173697, -0.31882958711533199, 1.9344408415263639e-12, 2.7847202202975624e-11
  -3.7448855211973006e-16, 123,            3355.6641432941497, -1.2956706332846125e-07, -2.0049680489558673e-19, -6.0565175158818439e-18, 4.9771563067160139e-18, 13.407303845853692, 16.805250323417912, 16.946160565825231, -2.3835404085580737e-26, 8.3960562200730605e-09, 0,              8.3960562200730605e-09, 0,              -4.9369114584819748e-16, 1.2028195496146863e-16, 22,             5,              2,              0.85710268376422927, 0.49286127660588031, -0.02889410465500767, 0.6576734540524336, 0.66563511981857937, -0.29495212140139304, 1.5090140113114002e-12, 2.9356216214287021e-11
