  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.4250892681817714e-15, 1,              4836.8055311746039, -2.2500510139706531e-06, 0,              -4.4958630130234145e-20, 0,              0,              0,              0,              -6.3984005997362784e-17, 200,            0,              200,            0,              -1.5996001499375273e-15, 2.3853984638324882e-16, 0,              0,              0,              0.99975009371081669, 0.019995001874216146, 0.0099975009371080729, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.4250936806038659e-15, 7,              4836.8900732672091, -2.2430074508721471e-06, -4.4124219558955535e-21, -4.4828304821424481e-20, 3.7575411574365853e-25, 0.0036765035058914353, 0.0036765035058914353, 0.0036765035058914353, -6.3977315061428817e-17, 199.99997860829592, 0,              199.99997860829592, 0,              -1.5996013093875236e-15, 2.3852977177415379e-16, 1,              1,              0,              0.99975081836720192, 0.019992913095108786, 0.009928974187006348, 0.99975112755646234, 0.019995504794488205, 0.0098924892723112993, 1.9641062554137778e-15, 1.9641062554137778e-15
  -1.4251111919771893e-15, 13,             4837.2198668246365, -2.2148428143891287e-06, -1.7511373323952604e-20, -4.4316445388803824e-20, 9.3934836116739256e-24, 0.018380377860756868, 0.018380377860756868, 0.018380377860756868, -6.3951175242684917e-17, 199.9994652080841, 0,              199.9994652080841, 0,              -1.5996058631454773e-15, 2.3849015346287798e-16, 2,              2,              0,              0.99975366446592306, 0.019984795701875082, 0.0096548711024062456, 0.99975513578729958, 0.019997660105511409, 0.0094724452228372343, 7.8564250216551113e-15, 9.8205312770688895e-15
  -1.4251790263408724e-15, 19,             4838.4046667201928, -2.102315300722161e-06, -6.7834363683377526e-20, -4.2420065313211181e-20, 1.6567336717017993e-22, 0.077160109715937508, 0.077160109715937508, 0.077160109715937508, -6.385660139533691e-17, 199.99056648047608, 0,              199.99056648047608, 0,              -1.5996227336964567e-15, 2.3834256314286728e-16, 3,              3,              0,              0.99976420856028492, 0.019956129218715927, 0.0085585391990153567, 0.99976913429548431, 0.020008579037299794, 0.0077923296180398794, 3.1425700086620445e-14, 4.1246231363689336e-14
  -1.4254150465406314e-15, 25,             4840.9711494259182, -1.6528423133441056e-06, -2.3602019975689107e-19, -3.7249909497723977e-20, 2.7120235198228384e-21, 0.31160889911277301, 0.31160889911277301, 0.31160889911277301, -6.3638076729194172e-17, 199.84550463246285, 0,              199.84550463246285, 0,              -1.5996687230102384e-15, 2.3792629108477903e-16, 4,              4,              0,              0.99979295188139783, 0.01990227302280017, 0.0041756360830016333, 0.99979258764731038, 0.020088989220883348, 0.0010740418798538427, 1.2570280034648178e-13, 1.6694903171017112e-13
  -1.4257825456656696e-15, 31,             4819.9514762538574, 2.2642198463677712e-07, -3.6749912503943535e-19, -5.4901533817860707e-20, 4.3396167943700111e-20, 1.2348807702284825, 1.2348807702284825, 1.2348807702284825, -6.5279051027914414e-17, 197.52795569858756, 0,              197.52795569858756, 0,              -1.5995116572838536e-15, 2.3901966801197265e-16, 5,              5,              0,              0.999694785802408, 0.020655003869276583, -0.013244785507633642, 0.99936885693385635, 0.020995667443608902, -0.025687587910840928, 5.0281120138592712e-13, 6.697602330960982e-13
  -1.4141742004769233e-15, 37,             4609.1562642167191, 1.3111863591992133e-05, 1.1608345188745082e-17, -6.7141131247460585e-19, 6.5616125193030418e-19, 4.5944712780879051, 4.5944712780879051, 4.5944712780879051, -1.0043774396422713e-16, 163.86281217153208, 0,              163.86281217153208, 0,              -1.5939813820020168e-15, 2.802601755498649e-16, 6,              6,              0,              0.99623836375126129, 0.038308624846454427, -0.07687773865422759, 0.99015902091757302, 0.033598287348091622, -0.12642841174114783, 2.0112448055437085e-12, 2.6810050386398069e-12
  -1.3605843401309439e-15, 43,             3912.8318997259985, 3.4275364152678585e-05, 5.3589860345981007e-17, -2.0125374827593602e-18, 1.9775766446332983e-18, 9.0949281097778343, 9.0949281097778343, 9.0949281097778343, -1.3100676402681711e-16, 102.2871828629459, 0,              102.2871828629459, 0,              -1.5816640151524852e-15, 3.5212139988648448e-16, 7,              7,              0,              0.98854000947030307, 0.080048374806128003, -0.12625548867866998, 0.97049177609551351, 0.062193363054563057, -0.21604633505108659, 2.2367551758288268e-12, 4.9177602144686333e-12
  -1.2736485380188429e-15, 49,             3317.3972110347868, 4.0149489170244368e-05, 8.6935802112101567e-17, -3.6120708719814033e-18, 3.6151887627884671e-18, 12.726123217131844, 12.726123217131844, 12.726123217131844, -1.0490550124783819e-16, 48.696312318071797, 0,              48.696312318071797, 0,              -1.5664613326279177e-15, 3.9771517796610612e-16, 8,              8,              0,              0.97903833289244824, 0.13464251225357379, -0.14979850763910885, 0.94767959667782486, 0.1016781324968183, -0.2781837043895149, 2.2203690416426861e-12, 7.1381292561113194e-12
  -1.1968951112825956e-15, 55,             3049.5609864542066, 2.6937496568981253e-05, 7.6753426736246148e-17, -5.3791565299605708e-18, 5.2392779744124895e-18, 14.790234897013047, 14.790234897013047, 14.790234897013047, -5.4526725901259095e-17, 17.604658180996388, 0,              17.604658180996388, 0,              -1.5488411250271022e-15, 4.066126182013138e-16, 9,              9,              0,              0.9680257031419397, 0.19358060428048712, -0.15468823918676011, 0.92435929134690609, 0.14864163711506004, -0.3200437955072315, 2.2239897339353374e-12, 9.3621189900466576e-12
  -1.1812971378269621e-15, 61,             3037.7911549627943, 2.1980352532073848e-05, 1.5597973455633331e-17, -5.9174041578486368e-18, 5.6634603388626477e-18, 15.135327833718515, 15.135327833718515, 15.135327833718515, -4.2083250788268352e-17, 12.500000000000005, 0,              12.500000000000005, 0,              -1.5432531833908817e-15, 4.0429324017117391e-16, 10,             10,             0,              0.96453323961930038, 0.21041625394134053, -0.15389516652828714, 0.91757523106903083, 0.16312953168720293, -0.3294415068190204, 6.378810099533414e-13, 9.9999999999999994e-12
