  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.9828452869390052e-17, 1,              4683.0759142000161, -4.7226242494408122e-08, 0,              -1.0202611797554467e-21, 0,              0,              0,              0,              -1.2796801199499635e-18, 200,            0,              200,            0,              -3.1992002998750553e-17, 1.3444250510490219e-17, 0,              0,              0,              0.99975009371095891, 0.019995001874219157, 0.0099975009371095786, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.9828548524752739e-17, 7,              4683.1673055262527, -4.7081405337338908e-08, -9.5655362635949737e-23, -1.0173061362183195e-21, 3.780290625705575e-26, 0.0037340491311455785, 0.0037340491311455785, 0.0037340491311455785, -1.2795987300356322e-18, 199.99997718080928, 0,              199.99997718080928, 0,              -3.1992026168200284e-17, 1.3444093641816491e-17, 1,              1,              0,              0.99975081775625885, 0.019993732438010722, 0.0099273680759611512, 0.99975110350019014, 0.019995481713396969, 0.0098949624494333727, 2.0285812517354487e-15, 2.0285812517354487e-15
  -1.9828928208144746e-17, 13,             4683.5238787647913, -4.6502082091255486e-08, -3.7968339199936166e-22, -1.0057193693024682e-21, 9.4502849086926543e-25, 0.018667924593515694, 0.018667924593515694, 0.018667924593515694, -1.2792822719009982e-18, 199.99942952101324, 0,              199.99942952101324, 0,              -3.1992117014896159e-17, 1.3443475852993225e-17, 2,              2,              0,              0.99975365671550476, 0.019988842514526203, 0.0096468393844794265, 0.99975501991408067, 0.019997538196167709, 0.0094848110543084615, 8.1143250069417949e-15, 1.0142906258677243e-14
  -1.9830399935230892e-17, 19,             4684.8058879655428, -4.4184851526940371e-08, -1.4717270861534861e-21, -9.6310705286781218e-22, 1.6667009688538594e-23, 0.078364605433411588, 0.078364605433411588, 0.078364605433411588, -1.2781620859760822e-18, 199.98993698948973, 0,              199.98993698948973, 0,              -3.1992451104265719e-17, 1.3441159695054089e-17, 3,              3,              0,              0.99976409700830349, 0.019972287500071448, 0.0085247887055631254, 0.99976872167091402, 0.020007957721700307, 0.0078442669243480902, 3.245730002776718e-14, 4.2600206286444423e-14
  -1.9835533950170002e-17, 25,             4687.6007202626279, -3.4894979806130638e-08, -5.1340149391096914e-21, -8.5240083432473378e-22, 2.7279734383066388e-22, 0.31642270785968829, 0.31642270785968829, 0.31642270785968829, -1.2760104185593353e-18, 199.83519927320242, 0,              199.83519927320242, 0,              -3.1993318912612925e-17, 1.3434374984492751e-17, 4,              4,              0,              0.99979121601915411, 0.019954105045059681, 0.0040388932084803632, 0.99979211630410514, 0.020084702486496266, 0.0012843890555966119, 1.2982920011106872e-13, 1.7242940639751314e-13
  -1.9843735309329425e-17, 31,             4671.2340879496087, 3.9659986308966254e-09, -8.2013591594211187e-21, -1.3575088876310311e-21, 4.3619662930544496e-21, 1.253635568620534, 1.253635568620534, 1.253635568620534, -1.3039062430036087e-18, 197.36408578756033, 0,              197.36408578756033, 0,              -3.1989356162289473e-17, 1.3446522638558231e-17, 5,              5,              0,              0.99966738007154687, 0.020645635669359924, -0.013786204312587485, 0.99938643553045281, 0.02094980767763301, -0.024834626808183768, 5.1931680044427487e-13, 6.9174620684178804e-13
  -1.9626476982829937e-17, 37,             4432.4452318940466, 2.352768486101384e-07, 2.1725832649948363e-19, -1.5930864832220302e-20, 6.3518858160127872e-20, 4.5816887935641635, 4.5816887935641635, 4.5816887935641635, -1.7920267914416577e-18, 162.87761867723231, 0,              162.87761867723231, 0,              -3.1873876662805198e-17, 1.399183847808901e-17, 6,              6,              0,              0.99605864571266189, 0.034382156177962336, -0.077104037488096105, 0.99091291515737689, 0.032505324281988775, -0.12042468717911672, 2.0295201618802306e-12, 2.7212663687220187e-12
  -1.8717208860328252e-17, 43,             3716.2927444048701, 5.6193997480918256e-07, 9.092681225016989e-19, -4.4429168087836941e-20, 1.8894410240908735e-19, 8.9960005027808414, 8.9960005027808414, 8.9960005027808414, -2.1249955813705896e-18, 101.11259582139017, 0,              101.11259582139017, 0,              -3.1641425121761935e-17, 1.4904696908483023e-17, 7,              7,              0,              0.98879453505506032, 0.065675410049934366, -0.12489106915198536, 0.97342403717819248, 0.058106050497288293, -0.20340625122945555, 2.2386662715156968e-12, 4.959932640237716e-12
  -1.7327112212707118e-17, 49,             3086.8579933256246, 6.2805835877160816e-07, 1.3900966476211237e-18, -7.3171790023874792e-20, 3.4507738919638603e-19, 12.507035965862315, 12.507035965862315, 12.507035965862315, -1.6212721285942228e-18, 47.8400079531458, 0,              47.8400079531458, 0,              -3.1397350094053986e-17, 1.541960441076858e-17, 8,              8,              0,              0.98116719043918699, 0.10590456855314524, -0.14616570905164469, 0.95384254965117243, 0.092913522827494183, -0.25931516229603818, 2.2228775088456143e-12, 7.1828101490833303e-12
  -1.6141898027745424e-17, 55,             2788.3160732229912, 4.0917433282835761e-07, 1.185214184961694e-18, -9.9380278551185797e-20, 5.0339004298854807e-19, 14.452530268388713, 14.452530268388713, 14.452530268388713, -8.1599099438584612e-19, 17.164967073652321, 0,              17.164967073652321, 0,              -3.1164266315973984e-17, 1.5434349518177042e-17, 9,              9,              0,              0.97388332237418695, 0.1485567578728362, -0.14805898489380989, 0.93464757739424598, 0.13367199761009499, -0.29555102702992808, 2.2279031674111337e-12, 9.410713316494464e-12
