  Oxs_RungeKuttaEvolve:evolve:Total energy (J), Oxs_RungeKuttaEvolve:evolve:Energy calc count, Oxs_RungeKuttaEvolve:evolve:Max dm/dt (deg/ns), Oxs_RungeKuttaEvolve:evolve:dE/dt (J/s), Oxs_RungeKuttaEvolve:evolve:Delta E (J), Oxs_CubicAnisotropy::Energy (J), Oxs_UniformExchange::Energy (J), Oxs_UniformExchange::Max Spin Ang (deg), Oxs_UniformExchange::Stage Max Spin Ang (deg), Oxs_UniformExchange::Run Max Spin Ang (deg), Oxs_ScriptUZeeman::Energy (J), Oxs_ScriptUZeeman::B (mT), Oxs_ScriptUZeeman::Bx (mT), Oxs_ScriptUZeeman::By (mT), Oxs_ScriptUZeeman::Bz (mT), Oxs_FixedZeeman::Energy (J), Oxs_Demag::Energy (J), Oxs_TimeDriver::Iteration, Oxs_TimeDriver::Stage iteration, Oxs_TimeDriver::Stage, Oxs_TimeDriver::mx, Oxs_TimeDriver::my, Oxs_TimeDriver::mz, Oxs_TimeDriver::mx_corner, Oxs_TimeDriver::my_corner, Oxs_TimeDriver::mz_corner, Oxs_TimeDriver::Last time step (s), Oxs_TimeDriver::Simulation time (s)
  -1.8951321976017979e-16, 1,              4805.4699323967197, -3.6852920828165727e-07, 0,              -7.1933808208374615e-21, 0,              0,              0,              0,              -1.0237440959606136e-17, 200,            0,              200,            0,              -2.5593602399000442e-16, 7.6667438570251622e-17, 0,              0,              0,              0.99975009371091517, 0.019995001874217135, 0.0099975009371085673, 0.99975009371095369, 0.019995001874219126, 0.009997500937109563, 0,              0              
  -1.8951394719122111e-16, 7,              4805.5557941691723, -3.6739671043746488e-07, -7.2743104724203217e-22, -7.172576586380231e-21, 1.5045823244060587e-25, 0.0036963887653256849, 0.0036963887653256849, 0.0036963887653256849, -1.023652350964708e-17, 199.99997832840347, 0,              199.99997832840347, 0,              -2.5593620907613133e-16, 7.6665957820685452e-17, 1,              1,              0,              0.9997508167036373, 0.01999321214620357, 0.0099285335942655411, 0.99975112328381066, 0.019995504650968412, 0.0098929204718270231, 1.9769138364500996e-15, 1.9769138364500996e-15
  -1.8951683453012023e-16, 13,             4805.8907500926352, -3.6286779241254931e-07, -2.8873388994029161e-21, -7.0909103889203115e-21, 3.7613061156800497e-24, 0.018479776416106302, 0.018479776416106302, 0.018479776416106302, -1.0232943706542226e-17, 199.99945821079129, 0,              199.99945821079129, 0,              -2.5593693561703086e-16, 7.6660131942535675e-17, 2,              2,              0,              0.99975365475402733, 0.019986272318573917, 0.0096526678307364659, 0.9997551151839581, 0.019997657872102857, 0.0094746012057061024, 7.9076553458003984e-15, 9.8845691822504976e-15
  -1.8952802592762933e-16, 19,             4807.0943310705525, -3.4476598091499539e-07, -1.1191397508973368e-20, -6.7890567659697399e-21, 6.6338209128286664e-23, 0.077577080842540724, 0.077577080842540724, 0.077577080842540724, -1.0220064774867652e-17, 199.99044305375838, 0,              199.99044305375838, 0,              -2.5593962094412115e-16, 7.6638382509916284e-17, 3,              3,              0,              0.99976414431297145, 0.01996201789307268, 0.0085492805778514796, 0.99976906052531667, 0.020008544186029972, 0.0078013848079819762, 3.1630621383201594e-14, 4.1515190565452093e-14
  -1.8956706850617722e-16, 25,             4809.7056508410906, -2.7236871725917054e-07, -3.904257854793355e-20, -5.9784259681714404e-21, 1.0859227535357348e-21, 0.31328675245283105, 0.31328675245283105, 0.31328675245283105, -1.0191590633048377e-17, 199.84348398172767, 0,              199.84348398172767, 0,              -2.5594683140875049e-16, 7.6576246038836285e-17, 4,              4,              0,              0.99979231019043102, 0.019921040264683061, 0.0041381007235931702, 0.99979249570253537, 0.02008843537727778, 0.0011107148426902742, 1.2652248553280637e-13, 1.6803767609825847e-13
  -1.8962970093097954e-16, 31,             4789.9282486407237, 3.0322968049116571e-08, -6.2632424802244873e-20, -9.0334681580949395e-21, 1.7374298186804046e-20, 1.2414861985419929, 1.2414861985419929, 1.2414861985419929, -1.0440029486700073e-17, 197.49581441588339, 0,              197.49581441588339, 0,              -2.5591964263605246e-16, 7.6721630361744292e-17, 5,              5,              0,              0.99968610404707892, 0.020649230113072407, -0.013395117964936048, 0.99937184781621091, 0.020986785075111581, -0.025538855686144956, 5.060899421312255e-13, 6.7412761822948399e-13
  -1.8781458663618355e-16, 37,             4572.6315063797401, 2.024706924241938e-06, 1.8151142947961691e-18, -1.0997300893188938e-19, 2.6181419273966867e-19, 4.6169098043133792, 4.6169098043133792, 4.6169098043133792, -1.5488916259974777e-17, 163.51141041470237, 0,              163.51141041470237, 0,              -2.5501352512971647e-16, 8.253601356969992e-17, 6,              6,              0,              0.99614658253795407, 0.037002664821418563, -0.077322729817970115, 0.99025833693047527, 0.03342215939035878, -0.12559720738606264, 2.0212790501205356e-12, 2.6954066683500194e-12
  -1.7967947678473497e-16, 43,             3873.6239704315462, 5.1497461440193561e-06, 8.1351098514486297e-18, -3.2225970839857619e-19, 7.8466606780263562e-19, 9.1136468609541499, 9.1136468609541499, 9.1136468609541499, -1.9617677717411046e-17, 101.86383816769788, 0,              101.86383816769788, 0,              -2.5305933819160721e-16, 9.2535132764879238e-17, 7,              7,              0,              0.98851303981096572, 0.075229399325674684, -0.12670745512896614, 0.97099207124475673, 0.061413920120997507, -0.21391412677280328, 2.2375387417290977e-12, 4.9329454100791167e-12
  -1.6671125309523024e-16, 49,             3272.5957311359266, 5.9544353257008658e-06, 1.2968223689504527e-17, -5.6405109792554823e-19, 1.4314874160680874e-18, 12.729353159635973, 12.729353159635973, 12.729353159635973, -1.5501295155777624e-17, 48.394801142859457, 0,              48.394801142859457, 0,              -2.5075322789344368e-16, 9.8675833635848518e-17, 8,              8,              0,              0.97950479645876321, 0.12512074184065583, -0.1504079064862355, 0.94879691242189945, 0.099937114866299623, -0.2748827661092656, 2.2208578125753767e-12, 7.1538032226544937e-12
  -1.5536340763226757e-16, 55,             3000.5771398738734, 3.9682351987898849e-06, 1.1347845462962615e-17, -8.1980371176278137e-19, 2.0748015900420428e-18, 14.774485276758389, 14.774485276758389, 14.774485276758389, -7.9989056606858676e-18, 17.453705915166289, 0,              17.453705915166289, 0,              -2.4819910403862383e-16, 9.9579604188762851e-17, 9,              9,              0,              0.96952775015087334, 0.17902057814497568, -0.15565372184587228, 0.92625179890975018, 0.1456514098479868, -0.31579891584029474, 2.2248889849326629e-12, 9.3786922075871562e-12
